EVICTED,PK_ID,GENDER,OWN_CAR,TENANT_INCOME,COUNT_CHILDREN,RENT_AMT,SPOUSAL_STATUS,AGE_YEARS,CELL_PHONE,WORK_PHONE,HOME_PHONE,COUNT_OCCUPANTS,APT_CLASS,STATE_WORK_ADDRESS_MISMATCH,CITY_WORK_ADDRESS_MISMATCH,CREDIT_PULLS,LATE_PAYMENTS,DAY_APP_SUBMIT,HOUR_APP_SUBMIT,SAFERENT_SCORE,SAFERENT_CONDITIONAL
,453857,F,N,202500,0,1335,Y,26.5,1,1,0,2,A,0,0,0,0,SATURDAY,14,581,0
,453858,F,N,157500,0,1464,Y,44.2,1,1,0,,A,0,0,2,6,TUESDAY,8,728,0
,453865,F,N,270000,0,1706,Y,41.9,1,1,0,,B,0,0,5,0,WEDNESDAY,17,651,0
,453879,M,N,120000,1,1706,Y,36.6,1,1,0,3,A,0,0,1,8,THURSDAY,10,365,0
,453885,F,N,90000,1,1448,Y,36.5,1,1,1,,A,0,1,0,0,FRIDAY,12,581,0
,453887,F,N,81000,0,1446,Y,58.4,1,0,0,,A,0,0,,0,SATURDAY,11,633,0
,453888,M,Y,279000,0,1418,N,31.8,1,1,0,,A,0,1,2,0,FRIDAY,13,581,0
,453889,F,N,247500,0,2547,Y,52.3,1,1,0,,A,0,0,0,0,MONDAY,9,510,0
,453899,F,Y,148500,2,1543,Y,35.2,1,1,1,4,A,0,0,1,0,WEDNESDAY,10,700,0
,453901,F,N,135000,1,1962,Y,26.2,1,1,0,,A,0,0,8,0,FRIDAY,11,458,0
,453902,M,Y,121500,1,1291,Y,27.2,1,1,0,3,A,0,1,3,0,THURSDAY,17,552,0
,453904,F,N,90000,1,959,Y,32.5,1,1,0,3,A,0,1,6,6,MONDAY,10,612,0
,453905,F,N,94500,2,1259,Y,30.5,1,1,0,,A,0,0,1,1,TUESDAY,16,554,0
,453908,F,N,85500,0,1405,Y,65.6,1,0,0,2,A,0,0,0,0,TUESDAY,11,351,0
,453909,F,Y,315000,0,1536,Y,54.6,1,1,0,2,A,0,0,6,7,MONDAY,9,707,0
,453910,M,Y,175500,0,1405,Y,42.2,1,1,0,2,A,1,1,2,0,SATURDAY,9,577,0
,453915,F,N,180000,1,1455,N,28.5,1,1,0,,A,0,0,9,0,FRIDAY,9,644,0
,453917,F,N,247500,0,1687,Y,38.7,1,1,0,,A,0,0,7,0,WEDNESDAY,12,618,0
,453921,F,N,112500,0,1304,N,61.5,1,0,0,1,A,0,0,1,0,MONDAY,16,478,0
,453923,M,Y,135000,1,1994,Y,45.3,1,0,0,3,A,0,0,0,0,WEDNESDAY,12,715,0
,453925,F,N,292500,1,1633,Y,42.1,1,1,0,,A,1,0,8,0,SATURDAY,11,731,0
,453926,F,N,180000,0,1776,Y,43.3,1,1,0,2,B,0,0,1,7,TUESDAY,13,547,0
,453931,M,Y,225000,0,1679,N,27.4,1,1,1,,A,1,1,1,0,FRIDAY,11,607,0
,453933,M,Y,180000,0,1545,Y,54.2,1,1,0,,A,1,1,3,0,TUESDAY,17,545,0
,453934,F,Y,126000,1,1554,N,31.6,1,1,0,,A,0,0,,0,WEDNESDAY,11,532,0
,453939,F,N,126000,1,1449,Y,37.4,1,1,0,,A,1,1,3,0,FRIDAY,10,497,0
,453941,F,N,90000,0,1492,N,48.7,1,1,1,,A,0,1,,0,TUESDAY,13,593,0
,453954,F,N,81000,0,1199,Y,26.9,1,1,0,,B,0,0,,0,WEDNESDAY,14,455,0
,453958,F,N,180000,0,1515,Y,57.1,1,0,0,,B,0,0,3,1,WEDNESDAY,8,298,1
,453961,F,N,108000,0,1425,Y,33.3,1,1,1,,A,0,0,4,4,WEDNESDAY,10,657,0
,453963,F,N,112500,0,2214,Y,48.3,1,1,0,2,B,0,0,4,0,THURSDAY,15,515,0
,453964,F,N,112500,1,1510,Y,37.6,1,1,0,3,A,0,0,,1,THURSDAY,9,572,0
,453968,M,N,225000,0,1975,Y,56.9,1,1,1,,A,1,1,1,1,SATURDAY,16,688,0
,453969,M,N,157500,0,1488,Y,28.3,1,1,0,,A,0,0,2,0,TUESDAY,14,565,0
,453974,M,Y,157500,0,2005,Y,64.9,1,0,0,,A,0,0,5,0,THURSDAY,14,641,0
,453976,F,N,112500,0,1345,N,25.2,1,1,0,1,A,0,0,,0,WEDNESDAY,12,627,0
,453979,M,Y,193500,1,1553,Y,27.7,1,1,1,,A,1,1,3,0,WEDNESDAY,14,580,0
,453983,M,Y,225000,0,1522,Y,33.3,1,1,1,2,B,1,1,3,6,WEDNESDAY,13,627,0
,453984,F,N,180000,1,1876,Y,35.7,1,1,0,3,A,0,0,5,0,SATURDAY,12,486,0
,453985,F,Y,112500,0,1909,Y,32.1,1,1,0,,A,0,0,4,0,SATURDAY,14,529,0
,453990,F,N,162000,0,1389,N,55.6,1,1,1,1,A,1,1,2,0,WEDNESDAY,14,499,0
,453991,M,Y,202500,1,1846,Y,26.4,1,1,1,3,A,0,1,3,0,WEDNESDAY,12,608,0
,454002,M,Y,144000,0,959,Y,26.3,1,1,0,,A,0,0,1,6,FRIDAY,10,619,0
,454003,F,N,202500,0,1619,Y,40.4,1,1,0,2,A,0,0,4,2,WEDNESDAY,16,625,0
,454005,F,Y,180000,2,1820.67,Y,35.9,1,1,0,4,A,0,0,5,0,WEDNESDAY,13,590,0
,454008,F,Y,180000,0,1847,N,40.6,1,1,0,1,A,0,0,3,0,TUESDAY,16,583,0
,454009,F,N,81000,0,1635,Y,63.4,1,0,0,,B,0,0,1,10,FRIDAY,6,371,0
,454013,F,N,64800,0,1264,N,65.5,1,0,0,,A,0,0,0,0,TUESDAY,8,678,0
,454018,F,Y,270000,1,1934,Y,47.3,1,1,0,3,A,0,0,0,0,SATURDAY,12,671,0
,454019,F,N,112500,1,447,Y,25.7,1,1,0,3,A,0,0,2,0,TUESDAY,11,535,0
,454022,M,N,60000,0,1385,Y,36.2,1,1,1,2,A,0,0,0,8,SUNDAY,9,315,1
,454025,F,N,175500,0,1706,Y,43.5,1,1,0,2,A,0,1,2,0,MONDAY,8,686,0
,454027,F,N,67500,0,1292,Y,56.8,1,1,0,,A,0,0,1,0,SATURDAY,11,608,0
,454030,F,Y,121500,1,1517,Y,45.7,1,1,0,3,A,0,0,0,0,MONDAY,15,683,0
,454040,F,N,180000,0,1812,N,57.4,1,1,0,,A,0,0,4,0,THURSDAY,11,702,0
,454041,F,Y,427500,0,2480,Y,31.2,1,1,0,2,A,0,1,3,1,TUESDAY,15,658,0
,454044,M,N,157500,1,1444,Y,28.9,1,1,0,,A,0,0,,1,TUESDAY,6,611,0
,454045,M,Y,202500,1,1662,Y,37.9,1,1,0,,A,0,0,1,0,TUESDAY,12,431,0
,454047,M,Y,225000,0,2408,Y,61,1,1,0,2,A,0,0,1,2,TUESDAY,18,705,0
,454048,M,Y,120000,0,1619,Y,48.7,1,1,0,,A,0,0,0,7,TUESDAY,12,284,1
,454049,M,N,292500,0,1801,Y,47.1,1,1,0,,A,0,1,,2,FRIDAY,16,327,0
,454053,M,Y,144000,2,1724,Y,40.5,1,1,0,,B,0,1,4,0,WEDNESDAY,6,410,0
,454064,F,N,90000,0,1353,N,67.8,1,0,0,1,B,0,0,4,0,THURSDAY,6,281,1
,454065,F,N,90000,0,1325,Y,28.3,1,1,0,2,A,0,1,2,11,TUESDAY,12,322,0
,454068,F,N,96000,0,1705,Y,22.4,1,1,0,2,A,0,0,1,11,FRIDAY,3,582,0
,454074,F,N,337500,2,2161,Y,45,1,1,0,4,A,1,0,3,1,TUESDAY,15,618,0
,454077,F,Y,270000,0,1395,N,26.7,1,1,0,1,A,0,0,0,5,THURSDAY,10,678,0
,454086,M,N,270000,1,1748,Y,52.6,1,0,0,,A,0,0,0,0,MONDAY,16,689,0
,454089,F,N,180000,1,1758,N,29.7,1,1,0,2,A,0,1,1,12,SATURDAY,15,469,0
,454095,M,Y,180000,1,1666,Y,30.5,1,1,0,,A,0,1,1,9,SATURDAY,12,666,0
,454096,F,Y,270000,0,2119,Y,44,1,1,0,,A,1,0,3,0,THURSDAY,12,695,0
,454100,F,N,112500,0,1371,N,53.1,1,1,0,1,A,0,0,,0,TUESDAY,11,494,0
,454112,M,Y,135000,0,1729,Y,49.5,1,1,1,2,A,0,1,8,0,SUNDAY,9,486,0
,454114,F,N,75000,0,1666,Y,52.3,1,1,1,,A,0,0,1,4,SATURDAY,13,635,0
,454119,M,Y,103500,2,1395,Y,38.6,1,1,0,4,A,0,0,2,0,THURSDAY,15,701,0
,454121,M,Y,90000,0,1464,Y,24.2,1,1,0,,B,0,1,,0,WEDNESDAY,6,363,1
,454126,F,N,157500,0,1619,N,53.5,1,1,0,,A,0,0,1,0,MONDAY,16,612,0
,454133,M,Y,202500,0,1658,Y,50.7,1,1,0,2,A,0,0,4,1,WEDNESDAY,16,523,0
,454135,F,N,180000,0,1446,N,28.5,1,1,0,1,A,0,1,3,0,WEDNESDAY,4,648,0
,454136,M,Y,225000,1,1997,Y,41.6,1,1,0,,B,0,1,2,2,FRIDAY,10,664,0
,454138,F,Y,94500,1,1388,N,59.1,1,1,0,,A,0,0,0,0,TUESDAY,11,711,0
,454139,F,N,112500,0,1549,Y,56.6,1,0,0,2,A,0,0,1,1,MONDAY,11,419,0
,454141,F,N,180000,1,1648,Y,36.6,1,1,1,,A,1,1,0,7,THURSDAY,20,373,0
,454145,F,N,180000,0,1689,Y,54.9,1,0,0,2,A,0,0,2,0,THURSDAY,15,699,0
,454147,F,N,225000,2,3694,Y,39.1,1,1,0,,A,0,1,4,7,MONDAY,12,602,0
,454148,F,N,135000,0,1556,N,65.7,1,0,0,1,B,0,0,2,7,THURSDAY,9,625,0
,454151,M,Y,180000,0,1604,Y,31,1,1,1,2,A,0,0,0,4,THURSDAY,15,700,0
,454158,F,Y,360000,0,1596,Y,38.7,1,1,0,,A,0,0,2,1,MONDAY,18,646,0
,454159,F,N,112500,0,1812,Y,38.9,1,1,0,,B,0,1,0,0,FRIDAY,12,757,0
,454161,F,Y,180000,0,1822,N,43.3,1,1,0,1,A,1,0,,1,SATURDAY,12,,
,454167,F,N,90000,1,1335,Y,27.3,1,1,0,,A,0,1,1,0,SATURDAY,15,566,0
,454174,F,N,90000,0,1719,N,37.5,1,1,1,,B,0,1,0,5,TUESDAY,8,364,1
,454175,M,N,135000,0,1902.33,Y,32.4,1,1,0,,A,0,1,0,1,SATURDAY,11,291,1
,454178,F,N,198000,0,1498.2,N,63.9,1,0,0,,A,0,0,1,0,MONDAY,10,365,0
,454182,M,N,67500,0,1259,N,52.4,1,1,0,1,A,0,0,3,8,FRIDAY,9,706,0
,454184,F,N,75000,0,1613,Y,48.4,1,1,0,,B,0,0,2,5,SUNDAY,7,329,1
,454186,M,N,75000,1,1335,Y,32.9,1,1,0,,B,0,0,5,6,TUESDAY,11,472,0
,454191,F,N,247500,0,2344,Y,55,1,1,0,,A,0,0,3,2,SATURDAY,16,684,0
,454194,F,N,90000,0,504,Y,28.6,1,1,0,,A,0,0,0,0,WEDNESDAY,12,722,0
,454196,F,N,135000,2,1518,Y,38.8,1,1,0,,A,0,0,3,0,MONDAY,15,489,0
,454202,M,Y,90000,0,1671,Y,51.3,1,1,1,2,A,0,1,3,1,FRIDAY,13,687,0
,454203,M,Y,189000,0,1924,Y,39.4,1,1,1,2,A,1,0,6,1,TUESDAY,17,697,0
,454204,M,N,202500,1,1933,Y,45,1,1,0,3,B,0,0,3,0,SUNDAY,10,554,0
,454217,F,N,202500,0,2196,Y,49.6,1,1,0,,A,0,1,3,4,WEDNESDAY,13,655,0
,454219,F,Y,150000,0,1520,Y,51.6,1,1,0,,A,0,0,4,4,TUESDAY,16,650,0
,454221,M,N,117000,0,1870,Y,58.4,1,1,0,,A,0,0,2,0,MONDAY,11,722,0
,454222,F,N,157500,0,1723,Y,58.1,1,0,0,,A,0,0,3,0,THURSDAY,17,711,0
,454227,F,N,108000,1,1259,Y,22.9,1,1,0,,A,1,1,,0,SUNDAY,13,404,0
,454232,F,N,225000,0,1661,N,43.5,1,1,0,,A,1,0,7,0,TUESDAY,14,688,0
,454233,F,N,157500,1,1784,Y,33.7,1,1,0,3,A,0,0,3,0,THURSDAY,13,395,0
,454234,F,N,63000,0,1321,N,54.9,1,0,0,1,A,0,0,2,0,FRIDAY,15,504,0
,454235,M,N,126000,0,1527,Y,58.8,1,0,0,,A,0,0,5,3,WEDNESDAY,8,380,0
,454236,M,N,157500,0,1747,N,39.7,1,1,0,,A,0,0,7,1,TUESDAY,9,653,0
,454240,F,Y,540000,0,1941,Y,42.7,1,1,0,,B,0,0,1,0,FRIDAY,9,558,0
,454246,F,N,94500,0,1365,Y,36.4,1,1,0,,B,0,1,0,6,WEDNESDAY,11,304,1
,454252,F,Y,112500,0,1274,N,43.4,1,1,0,,A,0,0,2,1,MONDAY,10,656,0
,454256,F,Y,202500,1,1654,Y,52.9,1,1,0,3,A,0,0,2,0,THURSDAY,13,729,0
,454257,F,N,189000,0,1595,Y,63.2,1,0,0,,A,0,0,4,0,WEDNESDAY,12,707,0
,454263,M,Y,225000,0,1259,Y,49,1,1,0,,B,0,0,1,0,TUESDAY,7,488,0
,454264,F,Y,45000,0,1608.33,Y,60.8,1,0,0,,A,0,0,1,0,SATURDAY,16,419,1
,454265,M,N,202500,1,2037,Y,23.7,1,1,0,,B,0,0,,0,THURSDAY,12,478,0
,454270,F,N,112500,0,1474,N,58.1,1,0,0,,A,0,0,5,0,SATURDAY,11,455,0
,454278,M,Y,130500,1,1802,Y,44.5,1,1,0,,A,0,0,2,0,TUESDAY,14,340,0
,454280,M,Y,193500,0,495,Y,35.6,1,1,0,,A,0,0,,0,TUESDAY,6,475,0
,454282,F,N,157500,0,1619,Y,55.9,1,1,0,2,A,0,0,0,0,MONDAY,13,679,0
,454284,F,N,180000,0,1375,N,57.9,1,0,0,,A,0,0,4,0,FRIDAY,11,795,0
,454290,M,N,225000,0,1828,Y,39.4,1,1,0,,B,0,0,0,0,WEDNESDAY,9,377,0
,454291,F,N,202500,1,1784,Y,32.9,1,1,1,3,A,0,0,2,0,TUESDAY,12,486,0
,454294,F,N,45000,0,1214,N,65.1,1,0,0,1,A,0,0,3,0,WEDNESDAY,12,612,0
,454297,M,Y,157500,0,1457,Y,49.6,1,1,0,,A,0,0,6,0,TUESDAY,10,596,0
,454307,M,N,135000,0,1396,N,41.6,1,1,0,,A,0,0,7,0,SATURDAY,8,456,0
,454308,F,Y,279000,0,1738,Y,57.5,1,1,1,,A,0,1,4,0,MONDAY,12,623,0
,454310,M,N,135000,1,959,Y,38.9,1,1,0,3,A,0,1,2,0,WEDNESDAY,16,710,0
,454318,F,N,270000,0,1749,Y,40.6,1,1,1,2,A,0,1,3,0,SATURDAY,10,731,0
,454319,M,N,166500,0,1590,Y,68.4,1,1,0,2,A,0,0,,0,MONDAY,12,406,1
,454320,F,N,135000,2,1622,Y,37.9,1,1,1,4,B,0,0,3,5,TUESDAY,16,392,0
,454322,F,N,90000,1,1339,Y,33.6,1,1,0,,A,0,0,1,0,FRIDAY,8,511,0
,454323,M,N,112500,0,1724,Y,63.3,1,0,0,2,A,0,0,4,1,FRIDAY,15,690,0
,454326,F,N,54000,0,1402,Y,33,1,1,1,,A,0,0,3,1,TUESDAY,15,601,0
,454327,F,Y,162000,3,1824,Y,36.3,1,1,1,,A,0,1,6,0,FRIDAY,12,734,0
,454329,F,Y,67500,0,1741,Y,43.1,1,1,1,,A,0,0,1,2,THURSDAY,16,416,0
,454330,M,Y,135000,1,1835,Y,57.6,1,1,0,,B,0,0,0,1,FRIDAY,14,724,0
,454335,F,N,96000,0,1808,Y,28.8,1,1,0,,A,0,0,0,6,SATURDAY,8,560,0
,454344,M,N,360000,3,1810,Y,33.9,1,1,1,,A,0,0,5,2,FRIDAY,12,578,0
,454349,F,N,90000,0,1558,N,57.3,1,0,0,,B,0,0,2,1,WEDNESDAY,13,418,0
,454354,M,N,135000,0,1477,Y,41.1,1,1,0,,A,0,0,,0,TUESDAY,9,597,0
,454356,F,N,135000,2,1651,Y,32.1,1,1,0,,A,1,1,1,0,TUESDAY,11,309,1
,454358,M,N,90000,0,1379,Y,58.5,1,1,0,2,A,0,1,1,0,THURSDAY,17,715,0
,454359,F,N,126000,0,1562,Y,51.7,1,1,0,,A,0,0,6,0,FRIDAY,13,677,0
,454362,F,N,112500,0,1298,N,54.4,1,1,0,1,B,0,1,0,0,TUESDAY,14,372,0
,454366,F,N,67500,0,446,N,60,1,0,0,1,A,0,0,3,4,MONDAY,12,666,0
,454367,F,N,270000,0,1734,Y,57.4,1,0,0,2,A,0,0,2,0,WEDNESDAY,10,661,0
,454370,F,N,112500,0,1259,Y,22,1,1,0,2,A,0,1,2,0,TUESDAY,10,453,0
,454374,F,N,135000,0,1317,N,42.4,1,0,0,,A,0,0,3,0,THURSDAY,12,508,0
,454375,F,N,171000,0,1409,Y,31.3,1,1,0,2,B,0,0,1,3,FRIDAY,15,340,1
,454376,F,N,81000,1,1486,Y,38.2,1,1,0,3,A,0,0,6,0,WEDNESDAY,13,524,0
,454378,M,Y,202500,0,1411,Y,43.5,1,1,0,,A,0,0,5,4,WEDNESDAY,9,397,0
,454381,F,N,450000,0,2047,N,48.9,1,1,0,,A,0,0,4,0,FRIDAY,14,716,0
,454384,F,N,180000,0,1588,Y,55.9,1,0,0,,A,0,0,3,0,THURSDAY,13,604,0
,454392,F,N,189000,0,1995,Y,43.5,1,1,1,,A,0,0,6,0,MONDAY,13,716,0
,454400,F,Y,121500,0,2234,Y,48.6,1,1,1,,A,0,0,2,0,THURSDAY,14,558,0
,454402,M,Y,270000,0,1570,Y,47.3,1,1,0,,A,0,0,2,0,TUESDAY,15,419,0
,454408,M,N,184500,2,1196,Y,38.1,1,1,0,4,A,0,0,2,0,FRIDAY,11,359,0
,454411,F,N,180000,0,2064.16,Y,43.3,1,1,0,,B,0,0,1,0,FRIDAY,12,432,0
,454413,F,N,103500,0,1169,N,22.3,1,1,0,1,A,0,0,,0,FRIDAY,13,404,0
,454421,F,N,112500,0,1210,N,51.5,1,1,0,1,A,0,0,0,0,THURSDAY,14,519,0
,454424,M,Y,135000,2,1259,Y,31.7,1,1,0,4,B,0,1,0,0,FRIDAY,18,318,1
,454426,M,Y,270000,2,1876,Y,61.2,1,0,0,,A,0,0,1,0,TUESDAY,16,712,0
,454429,M,Y,175500,0,1365,Y,43.8,1,1,0,2,A,0,0,,0,THURSDAY,11,620,0
,454430,F,N,157500,0,1917,N,58,1,0,0,,A,0,0,4,0,TUESDAY,14,388,0
,454431,F,N,144000,0,1522,Y,39.5,1,1,1,,A,0,1,7,10,WEDNESDAY,16,389,0
,454435,F,N,157500,0,1579,N,29.9,1,1,0,1,A,0,1,,0,WEDNESDAY,17,614,0
,454439,M,Y,180000,0,2019,N,32.3,1,1,1,1,A,1,1,1,0,FRIDAY,9,716,0
,454440,M,N,135000,1,1544,Y,27.6,1,1,0,3,A,0,0,4,0,FRIDAY,11,618,0
,454446,F,N,90000,0,1899,Y,63.4,1,0,0,2,A,0,0,1,0,TUESDAY,13,240,1
,454447,M,N,99000,0,1610,Y,37.7,1,1,1,,A,0,0,1,0,MONDAY,16,354,1
,454450,M,N,117000,0,1454,N,23.7,1,1,0,1,A,0,0,4,3,WEDNESDAY,12,435,0
,454451,M,N,180000,0,1532,Y,43.6,1,1,1,,A,0,0,1,0,FRIDAY,14,663,0
,454452,F,N,180000,0,1570,N,45.9,1,1,0,,A,0,0,0,3,THURSDAY,17,670,0
,454453,F,N,112500,1,1697,Y,40.2,1,1,0,,A,0,1,1,1,SATURDAY,9,443,0
,454455,F,Y,69750,0,1310,Y,46.9,1,1,1,2,B,0,0,1,0,TUESDAY,13,442,0
,454460,F,N,180000,0,1310,Y,43.9,1,1,0,,A,0,0,0,0,MONDAY,11,618,0
,454461,F,N,81000,0,1377,Y,53.4,1,1,1,2,A,0,1,2,0,WEDNESDAY,8,740,0
,454462,M,Y,135000,0,1259,N,31.7,1,1,1,1,A,1,1,0,0,MONDAY,17,767,0
,454463,M,Y,81000,0,1689,N,27.1,1,1,1,,B,0,0,,7,FRIDAY,11,291,0
,454468,F,N,675000,1,1654,Y,41.3,1,1,0,3,A,0,0,2,0,THURSDAY,12,523,0
,454469,F,Y,225000,1,1866,Y,41.3,1,1,0,,A,0,0,2,0,SATURDAY,9,655,0
,454472,F,N,153000,1,1709,N,31.8,1,1,0,,A,0,0,1,0,SUNDAY,11,631,0
,454473,M,Y,157500,0,1661,N,38.1,1,1,0,1,B,0,0,4,1,MONDAY,7,246,1
,454478,F,Y,135000,0,1365,Y,38.7,1,1,1,,A,0,0,1,0,WEDNESDAY,16,582,0
,454479,F,N,256500,0,1636,Y,47.3,1,1,0,2,A,0,1,0,1,SATURDAY,10,502,0
,454481,F,Y,360000,0,3295,N,53.7,1,1,0,,A,0,0,2,0,SATURDAY,9,500,0
,454486,F,N,90000,1,1768,Y,27.8,1,1,0,3,A,0,0,5,0,SUNDAY,10,694,0
,454487,F,Y,270000,0,1839,Y,34.2,1,1,1,,A,0,0,2,2,FRIDAY,12,795,0
,454491,M,Y,180000,0,1999,Y,34.2,1,1,0,2,A,0,0,1,0,MONDAY,18,684,0
,454494,M,N,202500,1,1434,Y,42.9,1,1,0,3,A,0,0,1,1,MONDAY,14,611,0
,454496,M,Y,99000,0,1793,Y,64.3,1,0,0,2,A,0,0,4,0,MONDAY,12,652,0
,454503,F,N,90000,1,1458.2,Y,42.1,1,1,1,,A,0,0,1,0,FRIDAY,16,704,0
,454504,M,Y,225000,3,2161,Y,35.3,1,1,0,,B,0,0,,0,FRIDAY,11,540,0
,454508,M,Y,157500,1,1259,Y,34.1,1,1,1,,A,1,1,0,4,SATURDAY,12,661,0
,454509,F,N,135000,2,1564,Y,37.3,1,1,0,,A,0,0,2,10,MONDAY,10,477,0
,454510,F,Y,315000,2,1876,Y,33.6,1,1,0,,A,0,0,3,0,SATURDAY,17,670,0
,454512,F,N,90000,1,1953,Y,30.9,1,1,1,3,B,0,0,0,0,MONDAY,12,352,0
,454514,M,N,67500,2,1690,Y,40.7,1,1,0,4,B,0,0,1,0,THURSDAY,9,472,0
,454515,F,N,337500,0,1912.83,Y,45.9,1,1,0,2,A,0,0,2,9,THURSDAY,12,736,0
,454518,M,N,135000,2,1661,N,36.7,1,1,0,,A,0,0,7,1,FRIDAY,9,664,0
,454520,F,N,225000,3,1907.67,Y,41.3,1,1,0,,A,0,1,3,0,WEDNESDAY,12,635,0
,454524,F,Y,72000,0,1299,Y,61.1,1,0,0,,B,0,0,4,0,MONDAY,10,482,0
,454525,M,Y,247500,2,1594,Y,29.3,1,1,0,4,A,1,1,2,1,TUESDAY,21,661,0
,454527,F,N,180000,1,2043,N,42.4,1,1,0,,A,0,0,0,0,WEDNESDAY,6,685,0
,454528,M,Y,157500,0,1310,Y,64.4,1,0,0,,A,0,0,0,4,WEDNESDAY,14,547,0
,454529,F,N,112500,1,1452,Y,31.3,1,1,0,,B,0,0,1,0,SATURDAY,6,636,0
,454533,F,N,157500,0,1424,Y,58.5,1,0,0,,A,0,0,7,0,WEDNESDAY,16,727,0
,454536,F,N,162000,0,1200,Y,56.6,1,1,0,2,A,0,0,2,2,SATURDAY,7,733,0
,454542,M,N,166500,2,1620,Y,32.6,1,1,0,,A,1,0,,2,MONDAY,7,291,1
,454544,F,N,225000,0,1670,Y,52.2,1,1,0,2,A,0,0,10,2,THURSDAY,10,545,0
,454546,M,N,135000,0,1365,Y,26.6,1,1,0,,A,0,0,7,7,FRIDAY,12,608,0
,454552,F,N,135000,1,1517,Y,37.8,1,1,0,3,A,0,0,2,3,TUESDAY,16,676,0
,454553,F,N,166500,0,1898,N,55.6,1,0,0,,A,0,0,4,2,THURSDAY,10,585,0
,454567,F,Y,60000,0,1263,Y,37.9,1,1,0,,A,0,0,,5,WEDNESDAY,12,472,0
,454568,F,N,112500,0,1796,Y,61.5,1,1,0,2,B,0,0,0,0,MONDAY,9,645,0
,454569,M,Y,1350000,0,2875,Y,35.5,1,1,0,2,A,0,0,0,1,THURSDAY,12,763,0
,454570,F,Y,202500,1,1573,Y,40.7,1,1,0,3,A,0,0,5,0,WEDNESDAY,9,702,0
,454571,M,N,202500,0,2037,Y,57.5,1,1,0,,A,0,1,2,1,FRIDAY,12,708,0
,454586,F,N,180000,0,1690,Y,45.9,1,1,0,,A,0,0,3,0,THURSDAY,12,644,0
,454590,F,N,135000,0,1169,Y,47.2,1,1,1,2,B,0,1,3,0,MONDAY,14,557,0
,454592,M,Y,148500,1,1699,Y,29.4,1,1,0,3,A,1,0,3,4,THURSDAY,10,453,0
,454593,F,N,67500,0,1321,Y,56.2,1,0,0,2,A,0,0,0,0,TUESDAY,9,439,0
,454595,M,N,157500,0,1826,Y,25.6,1,1,0,2,A,0,1,9,0,TUESDAY,13,588,0
,454598,M,N,180000,0,1766,Y,52.8,1,1,0,,A,0,0,2,0,FRIDAY,10,708,0
,454599,F,Y,171000,1,1957,Y,41.8,1,1,0,,A,0,1,0,0,WEDNESDAY,12,612,0
,454602,M,Y,225000,0,1810,Y,59.4,1,0,0,,A,0,0,1,0,THURSDAY,15,350,0
,454603,F,N,94500,0,1476,Y,61.5,1,0,0,,A,0,0,0,0,WEDNESDAY,12,612,0
,454604,F,N,126000,0,1296,Y,31.4,1,1,0,2,A,0,0,5,1,FRIDAY,10,586,0
,454606,F,N,216000,0,1699,Y,59.7,1,0,0,2,A,0,0,4,12,THURSDAY,8,696,0
,454607,F,N,225000,0,1753,N,56.4,1,1,0,,A,1,0,4,0,FRIDAY,9,725,0
,454615,F,N,144000,0,1545,Y,50.1,1,1,0,2,A,0,0,0,0,THURSDAY,5,370,0
,454616,M,N,99000,0,1957,Y,51.5,1,1,0,2,B,0,1,9,8,WEDNESDAY,13,417,0
,454624,M,N,157500,0,1365,N,39.5,1,1,0,,A,0,0,3,1,WEDNESDAY,11,638,0
,454626,F,N,121500,0,1473,N,64.5,1,0,0,1,A,0,0,3,2,MONDAY,8,623,0
,454629,F,N,76500,1,1208,Y,28.4,1,1,0,,A,0,0,0,2,WEDNESDAY,13,637,0
,454630,M,N,315000,0,1296,Y,34.6,1,1,0,2,A,0,0,5,0,SATURDAY,15,640,0
,454633,M,N,112500,1,1259,N,21.7,1,1,0,2,A,0,0,2,1,SUNDAY,14,447,1
,454634,F,N,90000,0,1664,N,61.5,1,0,0,,A,0,0,4,0,THURSDAY,8,706,0
,454644,F,N,126000,0,1761,Y,42,1,1,0,,B,0,0,0,0,THURSDAY,10,590,0
,454648,F,Y,130500,0,1536,N,55.8,1,0,0,1,A,0,0,4,0,THURSDAY,7,673,0
,454651,F,N,175500,0,1876,Y,60.8,1,1,0,,A,0,0,6,0,MONDAY,15,664,0
,454652,M,N,157500,0,1551,N,36.8,1,1,0,,B,0,0,,0,SUNDAY,12,512,0
,454662,M,N,153000,0,1563,Y,38,1,1,1,,A,0,0,3,4,TUESDAY,13,352,0
,454668,M,N,90000,1,1437,N,40.1,1,1,0,,A,0,0,,8,FRIDAY,14,572,0
,454669,M,Y,112500,0,1494,Y,57.7,1,1,0,,A,0,1,3,0,WEDNESDAY,15,711,0
,454670,F,N,81000,2,1396,Y,41.6,1,1,1,,A,0,0,5,0,THURSDAY,17,501,0
,454671,F,N,54000,0,1376,Y,65.1,1,0,0,2,A,0,0,1,1,FRIDAY,13,609,0
,454675,F,N,75000,0,1351,N,62.4,1,0,0,,A,0,0,3,4,MONDAY,15,703,0
,454676,F,N,157500,2,1506,Y,52.5,1,1,0,,A,0,0,0,0,MONDAY,16,727,0
,454677,M,N,139500,0,1557,Y,52.9,1,0,0,2,A,0,0,2,2,MONDAY,10,576,0
